complaint_id,timestamp,source,department,category,subcategory,complaint_text,sentiment_score,urgency_level,escalation_flag,resolved,duplicate_group_id,toxicity_score,anonymous,response_delay_hours
CMP-C9980904,2026-03-26 00:46:46,Email,CSE,Placement,Scheduling,placement cell is not responding to mails,0.31,5,true,true,PLACEMENT_INTERVIEW_CLASH_3,0.06,false,2
CMP-73251F8D,2026-03-26 01:13:19,Anonymous Report,ME,Academic,Attendance,Professor missed the last three lectures without prior notice.,0.16,2,false,false,FACULTY_ATTENDANCE_163,0.06,false,
CMP-98FE5B14,2026-03-26 01:38:39,App,ECE,Administration,Fees,refund not processed yet,0.28,4,true,true,FEE_ISSUE_72,0.0,false,40
CMP-10F65505,2026-03-26 01:39:00,Email,ECE,Training,Curriculum,The trainer is not following the announced syllabus.,0.15,2,true,false,TRAINING_TOC_MISMATCH_191,0.07,false,
CMP-2D2BC5C3,2026-03-26 01:39:47,Form,ME,Administration,Fees,ltee fee was charged wrongly on my account.,0.16,3,false,false,FEE_ISSUE_72,0.02,false,
CMP-17201DD8,2026-03-26 01:46:58,Anonymous Report,CSE,Administration,Fees,extra charges in this semester fee structure?,0.27,4,false,true,FEE_ISSUE_72,0.02,false,6
CMP-1C03B360,2026-03-26 02:04:51,App,ECE,Training,Curriculum,Trainer is rushing through JDBC concepts.,0.34,4,false,false,TRAINING_TOC_MISMATCH_191,0.2,true,
CMP-11A88CDB,2026-03-26 02:30:23,Email,ECE,Training,Curriculum,thee triner is not following the announced syllabus.,0.4,4,true,true,TRAINING_TOC_MISMATCH_191,0.28,false,16
CMP-0B86EE6A,2026-03-26 02:56:58,WhatsApp,CSE,Transport,Bus Delay,wee re waiting at the stop for 1 hour for the college bus.,0.16,4,true,true,TRANSPORT_BUS_DELAY_149,0.21,false,18
CMP-6A748B1F,2026-03-26 03:15:30,Form,CSE,Training,Curriculum,Socket programming was introduced unexpectedly.,0.26,4,false,true,TRAINING_TOC_MISMATCH_191,0.14,false,25
CMP-CA2B4EAE,2026-03-26 04:46:53,WhatsApp,ME,Transport,Bus Delay,driver of bus 7 is very rude,0.14,2,false,true,TRANSPORT_BUS_DELAY_149,0.11,false,42
CMP-0DBCDA0C,2026-03-26 04:54:56,Email,Common,Training,Curriculum,Socket programming was introduced unexpectedly.,0.29,4,false,true,TRAINING_TOC_MISMATCH_191,0.05,false,3
CMP-7AC2D488,2026-03-26 05:57:26,Email,CSE,Training,Curriculum,topics skipped by placement trainer today,0.11,4,false,true,TRAINING_TOC_MISMATCH_191,0.08,false,16
CMP-F10C2741,2026-03-26 06:16:15,App,Common,Placement,Scheduling,TCS interview clashes with my final exam.,0.28,4,true,false,PLACEMENT_INTERVIEW_CLASH_75,0.08,false,
CMP-DEA34FB2,2026-03-26 07:06:06,Email,CSE,Academic,Exams,syllabus for exams not declared yet,0.27,4,true,false,EXAM_SCHEDULE_ISSUE_69,0.11,false,
CMP-E9054865,2026-03-26 07:26:00,App,CSE,Placement,Scheduling,placement drive and mid sem on same day??,0.3,4,true,true,PLACEMENT_INTERVIEW_CLASH_75,0.18,false,35
CMP-163C9073,2026-03-26 08:28:58,Email,CSE,Administration,Fees,Late fee was charged wrongly on my account.,0.13,4,true,true,FEE_ISSUE_72,0.19,false,16
CMP-A82F1D04,2026-03-26 08:31:40,WhatsApp,MBA,Placement,Scheduling,placement cell is not responding to mails,0.18,4,true,false,PLACEMENT_INTERVIEW_CLASH_75,0.24,false,
CMP-9F71C25A,2026-03-26 08:37:56,WhatsApp,ECE,Academic,Attendance,attendance portal is showing wrong data for CS101,0.16,3,false,true,FACULTY_ATTENDANCE_163,0.29,true,14
CMP-F2F6521F,2026-03-26 08:50:33,WhatsApp,MBA,Administration,Fees,Scholarship disbursement is delayed by 2 months.,0.37,3,true,true,FEE_ISSUE_72,0.05,false,5
CMP-7DA532E1,2026-03-26 09:30:55,WhatsApp,CSE,Academic,Exams,mid sem dates are clashing with technical fest,0.26,3,true,true,EXAM_SCHEDULE_ISSUE_69,0.1,false,4
CMP-B9502DA5,2026-03-26 09:34:34,WhatsApp,ECE,Placement,Scheduling,plceement cell is not responding to mails,0.12,5,true,true,PLACEMENT_INTERVIEW_CLASH_75,0.18,false,33
CMP-981850CB,2026-03-26 09:39:26,Form,CSE,Academic,Attendance,my tteendance was marked absent even though i was present.,0.28,3,false,true,FACULTY_ATTENDANCE_163,0.28,false,45
CMP-E3144E03,2026-03-26 10:05:01,WhatsApp,CSE,Placement,Scheduling,Please reschedule the Infosys pre-placement talk.,0.18,4,true,false,PLACEMENT_INTERVIEW_CLASH_75,0.23,true,
CMP-56EAE4DB,2026-03-26 10:55:42,App,CSE,Academic,Exams,The CS101 final exam schedule conflicts with the MA201 exam.,0.22,4,false,false,EXAM_SCHEDULE_ISSUE_69,0.07,false,
CMP-8B8FED93,2026-03-26 11:01:48,WhatsApp,ECE,Placement,Scheduling,Please reschedule the Infosys pre-placement talk.,0.2,5,true,true,PLACEMENT_INTERVIEW_CLASH_3,0.04,false,15
CMP-AA805EE7,2026-03-26 11:35:59,WhatsApp,CSE,Training,Curriculum,Trainer is rushing through JDBC concepts.,0.4,4,true,true,TRAINING_TOC_MISMATCH_191,0.18,false,35
CMP-CEBCD72B,2026-03-26 11:36:31,Anonymous Report,CSE,Transport,Bus Delay,Bus route 4 is delayed by 45 minutes.,0.25,3,false,false,TRANSPORT_BUS_DELAY_149,0.21,false,
CMP-CBBFA1D2,2026-03-26 11:59:30,WhatsApp,ECE,Transport,Bus Delay,bus breakdown on highway again,0.32,4,false,true,TRANSPORT_BUS_DELAY_149,0.17,false,28
CMP-F495015F,2026-03-26 12:27:25,Form,ECE,Placement,Scheduling,Please reschedule the Infosys pre-placement talk.,0.33,4,true,false,PLACEMENT_INTERVIEW_CLASH_3,0.2,false,
CMP-0B7E4781,2026-03-26 12:28:03,Form,Common,Administration,Fees,Late fee was charged wrongly on my account.,0.36,3,true,true,FEE_ISSUE_72,0.25,false,35
CMP-28744C0C,2026-03-26 12:59:25,Form,ME,Academic,Attendance,attendance portal is showing wrong data for CS101,0.26,2,false,false,FACULTY_ATTENDANCE_163,0.25,true,
CMP-6D10B038,2026-03-26 14:04:10,WhatsApp,CSE,Transport,Bus Delay,Bus route 4 is delayed by 45 minutes.,0.37,2,false,false,TRANSPORT_BUS_DELAY_149,0.23,false,
CMP-8C2272B9,2026-03-26 14:11:27,WhatsApp,Common,Placement,Scheduling,Please reschedule the Infosys pre-placement talk.,0.21,5,false,false,PLACEMENT_INTERVIEW_CLASH_75,0.05,false,
CMP-337DA460,2026-03-26 14:44:05,WhatsApp,ECE,Academic,Attendance,attendance portal is showing wrong data for CS101,0.24,2,false,true,FACULTY_ATTENDANCE_163,0.26,true,45
CMP-027498E7,2026-03-26 14:54:08,WhatsApp,CSE,Training,Curriculum,Trainer is rushing through JDBC concepts.,0.25,4,false,false,TRAINING_TOC_MISMATCH_191,0.2,false,
CMP-B897C0E0,2026-03-26 15:07:48,Anonymous Report,CE,Academic,Attendance,teecher not coming but taking attendance online??,0.11,3,true,true,FACULTY_ATTENDANCE_163,0.18,false,13
CMP-666A2B11,2026-03-26 16:06:41,Email,CSE,Training,Curriculum,Topics outside the official TOC are being taught.,0.36,3,false,false,TRAINING_TOC_MISMATCH_191,0.02,false,
CMP-9897AB49,2026-03-26 16:20:23,WhatsApp,CE,Academic,Exams,mid sem dates are clashing with technical fest,0.22,3,true,true,EXAM_SCHEDULE_ISSUE_69,0.05,false,10
CMP-B4162BC4,2026-03-26 18:03:46,App,ECE,Administration,Fees,Scholarship disbursement is delayed by 2 months.,0.14,4,true,false,FEE_ISSUE_72,0.04,false,
CMP-D0552941,2026-03-26 18:15:22,Form,ECE,Administration,Fees,refund not processed yet,0.17,3,false,false,FEE_ISSUE_72,0.26,false,
CMP-E1CBA57A,2026-03-26 19:20:33,Email,Common,Academic,Exams,mid seem dtes are clashing with technical fest,0.29,3,false,true,EXAM_SCHEDULE_ISSUE_69,0.25,false,19
CMP-F2034297,2026-03-26 19:32:53,Form,CSE,Placement,Scheduling,Interview slots are overlapping for multiple companies.,0.28,5,true,false,PLACEMENT_INTERVIEW_CLASH_75,0.19,true,
CMP-56AD94B1,2026-03-26 19:43:40,WhatsApp,ECE,Administration,Fees,Late fee was charged wrongly on my account.,0.37,4,true,true,FEE_ISSUE_72,0.16,false,32
CMP-7E0D26A7,2026-03-26 19:47:58,WhatsApp,MBA,Placement,Scheduling,Interview slots are overlapping for multiple companies.,0.2,4,true,false,PLACEMENT_INTERVIEW_CLASH_75,0.16,false,
CMP-A0033C90,2026-03-26 19:56:44,WhatsApp,CE,Administration,Fees,ltee fee was charged wrongly on my account.,0.27,4,false,true,FEE_ISSUE_72,0.3,false,5
CMP-45E48841,2026-03-26 20:09:39,WhatsApp,ECE,Administration,Fees,"fee portal is down, last date tomorrow",0.27,4,false,true,FEE_ISSUE_72,0.13,true,37
CMP-22D1A15E,2026-03-26 20:10:44,Email,ME,Training,Curriculum,The Java trainer skipped scheduled topics.,0.33,4,true,false,TRAINING_TOC_MISMATCH_191,0.24,false,
CMP-ACD9BAF2,2026-03-26 20:49:18,App,CSE,Placement,Scheduling,Please reschedule the Infosys pre-placement talk.,0.12,4,true,true,PLACEMENT_INTERVIEW_CLASH_3,0.13,false,2
CMP-D5D0A453,2026-03-26 21:07:28,App,ECE,Academic,Exams,syllbus for eexams not declared yet,0.28,4,true,true,EXAM_SCHEDULE_ISSUE_69,0.02,true,33
CMP-8C1FDB92,2026-03-26 21:09:47,Email,ME,Placement,Scheduling,Please reschedule the Infosys pre-placement talk.,0.26,4,true,false,PLACEMENT_INTERVIEW_CLASH_3,0.17,true,
CMP-468020FB,2026-03-26 21:32:13,Form,CSE,Academic,Attendance,My attendance was marked absent even though I was present.,0.27,3,false,false,FACULTY_ATTENDANCE_163,0.13,true,
CMP-EE4C142F,2026-03-26 22:08:42,WhatsApp,ME,Administration,Fees,Scholarship disbursement is delayed by 2 months.,0.36,3,false,false,FEE_ISSUE_72,0.11,false,
CMP-BCBCBD63,2026-03-26 22:37:19,Form,Common,Transport,Bus Delay,We are waiting at the stop for 1 hour for the college bus.,0.3,3,false,false,TRANSPORT_BUS_DELAY_149,0.15,false,
CMP-83DC59E4,2026-03-26 23:11:26,WhatsApp,ECE,Training,Curriculum,Topics outside the official TOC are being taught.,0.17,4,false,false,TRAINING_TOC_MISMATCH_191,0.18,true,
CMP-3A4FE5FE,2026-03-26 23:50:12,Email,CSE,Placement,Scheduling,HR round postponed without notice,0.24,5,true,true,PLACEMENT_INTERVIEW_CLASH_3,0.06,false,15
CMP-F066E4B5,2026-03-26 23:52:37,WhatsApp,CSE,Administration,Fees,"fee portal is down, last date tomorrow",0.15,3,false,false,FEE_ISSUE_72,0.2,false,
CMP-9E7E4AA0,2026-03-26 23:53:25,Anonymous Report,CSE,Transport,Bus Delay,We are waiting at the stop for 1 hour for the college bus.,0.2,2,false,true,TRANSPORT_BUS_DELAY_149,0.03,false,10
CMP-259BF466,2026-03-26 23:54:22,App,EEE,Academic,Exams,Need to reschedule the database systems exam.,0.15,4,true,true,EXAM_SCHEDULE_ISSUE_69,0.23,false,32
CMP-7CE6BDC8,2026-03-27 00:12:26,WhatsApp,EEE,Placement,Scheduling,Interview slots are overlapping for multiple companies.,0.15,5,true,false,PLACEMENT_INTERVIEW_CLASH_96,0.13,false,
CMP-DC320B6B,2026-03-27 02:54:21,WhatsApp,ME,Placement,Scheduling,TCS interview clashes with my final exam.,0.23,5,true,true,PLACEMENT_INTERVIEW_CLASH_96,0.05,false,39
CMP-2C67D379,2026-03-27 03:13:03,Email,CSE,Placement,Scheduling,placement cell is not responding to mails,0.32,4,false,true,PLACEMENT_INTERVIEW_CLASH_96,0.07,true,4
CMP-85373714,2026-03-27 03:36:52,WhatsApp,CSE,Placement,Scheduling,placement drive and mid sem on same day??,0.14,5,true,false,PLACEMENT_INTERVIEW_CLASH_3,0.06,false,
CMP-9EB28953,2026-03-27 03:59:20,App,ECE,Placement,Scheduling,Interview slots are overlapping for multiple companies.,0.27,4,true,false,PLACEMENT_INTERVIEW_CLASH_3,0.25,false,
CMP-C94D177E,2026-03-27 04:16:34,WhatsApp,ME,Academic,Attendance,Prof hasn't shown up for classes this whole week.,0.33,2,false,true,FACULTY_ATTENDANCE_163,0.26,false,4
CMP-F7E0A0D7,2026-03-27 04:56:51,WhatsApp,CSE,Hostel,Food Hygiene,mess food is unhygienic and causing health issues,0.34,5,true,true,MESS_FOOD_POISONING_125,0.22,false,3
CMP-6BB1975D,2026-03-27 08:22:11,WhatsApp,CE,Academic,Attendance,My attendance was marked absent even though I was present.,0.32,2,false,false,FACULTY_ATTENDANCE_163,0.29,false,
CMP-EBAEA74C,2026-03-27 08:53:33,WhatsApp,Common,Placement,Scheduling,HR round postponed without notice,0.29,5,true,false,PLACEMENT_INTERVIEW_CLASH_3,0.09,false,
CMP-8444034D,2026-03-27 09:27:11,WhatsApp,ME,Placement,Scheduling,placement cell is not responding to mails,0.16,4,false,true,PLACEMENT_INTERVIEW_CLASH_96,0.21,false,46
CMP-D55AB741,2026-03-27 09:41:56,WhatsApp,ECE,Administration,Fees,eextr charges in this semester fee structure?,0.24,3,false,true,FEE_ISSUE_72,0.24,true,38
CMP-1924C047,2026-03-27 10:32:19,Email,CSE,Academic,Attendance,My attendance was marked absent even though I was present.,0.36,2,false,true,FACULTY_ATTENDANCE_163,0.16,false,19
CMP-F9A828D6,2026-03-27 11:32:35,WhatsApp,EEE,Hostel,Food Hygiene,Food quality in the mess has degraded significantly.,0.28,5,true,false,MESS_FOOD_POISONING_125,0.18,false,
CMP-8AEF529A,2026-03-27 11:37:37,App,Common,Administration,Fees,refund not processed yet,0.13,4,false,true,FEE_ISSUE_72,0.13,false,24
CMP-077E5A38,2026-03-27 11:48:38,Anonymous Report,ECE,Administration,Fees,Late fee was charged wrongly on my account.,0.26,3,true,true,FEE_ISSUE_72,0.08,false,38
CMP-332C697A,2026-03-27 12:00:09,Email,ECE,Placement,Scheduling,plceement cell is not responding to mails,0.24,4,true,true,PLACEMENT_INTERVIEW_CLASH_3,0.16,false,4
CMP-09B95C42,2026-03-27 12:10:18,WhatsApp,ME,Administration,Fees,"fee portal is down, last date tomorrow",0.35,4,false,false,FEE_ISSUE_72,0.26,false,
CMP-D7FA50E6,2026-03-27 12:12:05,Form,ECE,Administration,Fees,refund not processed yet,0.33,3,true,true,FEE_ISSUE_72,0.07,false,36
CMP-636A7440,2026-03-27 12:45:07,Email,MBA,Placement,Scheduling,placement drive and mid sem on same day??,0.4,4,true,true,PLACEMENT_INTERVIEW_CLASH_96,0.07,true,7
CMP-F7DCED36,2026-03-27 14:19:12,WhatsApp,ECE,Academic,Attendance,My attendance was marked absent even though I was present.,0.18,2,false,false,FACULTY_ATTENDANCE_163,0.26,false,
CMP-CC15DF88,2026-03-27 14:57:26,Form,Common,Academic,Attendance,attendance portal is showing wrong data for CS101,0.4,3,false,false,FACULTY_ATTENDANCE_163,0.16,false,
CMP-6AE69B47,2026-03-27 15:38:47,WhatsApp,EEE,Training,Curriculum,topics skipped by placement trainer today,0.26,3,true,true,TRAINING_TOC_MISMATCH_191,0.24,false,40
CMP-A9D4CE2C,2026-03-27 16:06:50,Email,Common,Placement,Scheduling,Please reschedule the Infosys pre-placement talk.,0.26,5,false,true,PLACEMENT_INTERVIEW_CLASH_96,0.16,false,40
CMP-7D930857,2026-03-27 16:08:26,Form,CSE,Academic,Attendance,teacher not coming but taking attendance online??,0.17,2,false,true,FACULTY_ATTENDANCE_163,0.17,false,47
CMP-975FC944,2026-03-27 19:10:40,WhatsApp,ECE,Placement,Scheduling,HR round postponed without notice,0.2,4,true,true,PLACEMENT_INTERVIEW_CLASH_96,0.05,true,40
CMP-00488B9F,2026-03-27 19:30:24,WhatsApp,Common,Academic,Attendance,Faculty attendance policy bahut unfair hai.,0.18,2,false,true,FACULTY_ATTENDANCE_163,0.15,false,19
CMP-15EAF968,2026-03-27 19:36:44,Email,ECE,Placement,Scheduling,Interview slots are overlapping for multiple companies.,0.26,5,true,true,PLACEMENT_INTERVIEW_CLASH_3,0.13,false,27
CMP-565C9873,2026-03-27 19:39:26,WhatsApp,CSE,Placement,Scheduling,placement drive and mid sem on same day??,0.36,5,true,true,PLACEMENT_INTERVIEW_CLASH_96,0.01,true,6
CMP-78E9787E,2026-03-27 20:25:45,Form,CE,Training,Curriculum,topics skipped by placement trainer today,0.23,3,false,true,TRAINING_TOC_MISMATCH_191,0.06,false,31
CMP-2651D130,2026-03-27 21:49:00,WhatsApp,CSE,Training,Curriculum,Trainer is rushing through JDBC concepts.,0.31,4,false,false,TRAINING_TOC_MISMATCH_191,0.18,false,
CMP-3BCC0E1F,2026-03-27 22:36:31,Form,CSE,Placement,Scheduling,placement cell is not responding to mails,0.22,5,true,false,PLACEMENT_INTERVIEW_CLASH_3,0.25,false,
CMP-2B32B88A,2026-03-27 23:01:38,Anonymous Report,Common,Placement,Scheduling,Please reschedule the Infosys pre-placement talk.,0.38,4,false,true,PLACEMENT_INTERVIEW_CLASH_3,0.02,true,17
CMP-CDD7F2FF,2026-03-27 23:14:51,Email,ME,Placement,Scheduling,Please reschedule the Infosys pre-placement talk.,0.2,5,true,true,PLACEMENT_INTERVIEW_CLASH_3,0.03,false,3
CMP-DE0E1BAF,2026-03-27 23:15:20,Form,ME,Administration,Fees,refund not processed yet,0.33,4,true,true,FEE_ISSUE_72,0.05,false,4
CMP-E7290D30,2026-03-27 23:21:24,Email,ME,Placement,Scheduling,hr round postponeed without notice,0.3,5,true,false,PLACEMENT_INTERVIEW_CLASH_3,0.2,false,
CMP-8E483FAB,2026-03-28 00:06:52,Form,CSE,Placement,Scheduling,plceement cell is not responding to mails,0.28,5,true,true,PLACEMENT_INTERVIEW_CLASH_96,0.11,false,25
CMP-A1AEF0BD,2026-03-28 00:21:25,WhatsApp,ECE,Hostel,Water,plumber not fixing the leaking tap in room 204,0.27,3,false,true,HOSTEL_WATER_ISSUE_167,0.15,false,14
CMP-FFEBEF4A,2026-03-28 00:39:10,WhatsApp,ECE,Hostel,Food Hygiene,"meess k khana bahut kharab hai, log beemar pad rahe hain",0.29,4,true,false,MESS_FOOD_POISONING_125,0.24,true,
CMP-B47D32B6,2026-03-28 01:06:01,App,CSE,Hostel,Food Hygiene,I got food poisoning after eating dinner yesterday.,0.23,5,false,false,MESS_FOOD_POISONING_125,0.0,true,
CMP-77CBE5F7,2026-03-28 01:13:57,Form,ME,Hostel,Water,There is no hot water in Block B hostels since yesterday.,0.24,4,false,false,HOSTEL_WATER_ISSUE_167,0.15,false,
CMP-A695B68B,2026-03-28 01:41:12,Anonymous Report,ECE,Hostel,Food Hygiene,Food quality in the mess has degraded significantly.,0.35,4,true,false,MESS_FOOD_POISONING_125,0.06,false,
CMP-FE40F916,2026-03-28 01:57:55,WhatsApp,CSE,Hostel,Water,"Block B geysers are not working, we need hot water.",0.39,3,false,false,HOSTEL_WATER_ISSUE_167,0.16,true,
CMP-E1669A11,2026-03-28 02:21:16,WhatsApp,ECE,Academic,Attendance,attendance issue in DBMS class,0.19,3,false,false,FACULTY_ATTENDANCE_223,0.07,false,
CMP-0EE8B2BD,2026-03-28 02:24:28,Form,ME,Hostel,Water,water cooler in Block C is dispensing dirty water.,0.25,3,false,false,HOSTEL_WATER_ISSUE_167,0.29,false,
CMP-CCF22077,2026-03-28 02:42:26,Form,CSE,Hostel,Water,pani nahi aa raha subah see,0.38,4,true,true,HOSTEL_WATER_ISSUE_167,0.0,false,6
CMP-DDDAA777,2026-03-28 02:46:56,Form,EEE,Academic,Attendance,teacher not coming but taking attendance online??,0.25,3,true,true,FACULTY_ATTENDANCE_223,0.11,false,29
CMP-C1DC5CC3,2026-03-28 02:56:50,Email,CSE,Academic,Attendance,My attendance was marked absent even though I was present.,0.22,2,false,false,FACULTY_ATTENDANCE_223,0.28,false,
CMP-B16576D3,2026-03-28 03:08:20,Email,CSE,Placement,Scheduling,placement drive and mid sem on same day??,0.34,5,true,false,PLACEMENT_INTERVIEW_CLASH_96,0.14,true,
CMP-4612A279,2026-03-28 03:09:28,WhatsApp,CSE,Hostel,Water,paani nahi aa raha subah se,0.3,4,false,true,HOSTEL_WATER_ISSUE_2,0.05,false,3
CMP-C41CA708,2026-03-28 03:20:25,Email,CSE,Placement,Scheduling,placement drive and mid sem on same day??,0.27,5,true,true,PLACEMENT_INTERVIEW_CLASH_96,0.06,false,37
CMP-C5149453,2026-03-28 03:34:30,Form,CSE,Hostel,Food Hygiene,Food quality in the mess has degraded significantly.,0.18,5,true,false,MESS_FOOD_POISONING_125,0.17,false,
CMP-9B91C5AF,2026-03-28 03:47:50,Email,ECE,Academic,Attendance,teacher not coming but taking attendance online??,0.14,2,false,false,FACULTY_ATTENDANCE_223,0.18,true,
CMP-4CF697AE,2026-03-28 04:59:15,Form,CSE,Hostel,Water,paani nahi aa raha subah se,0.16,3,false,true,HOSTEL_WATER_ISSUE_2,0.22,false,34
CMP-425EA0B3,2026-03-28 05:05:00,Form,CSE,Infrastructure,Network,thee wi-fi in the min library has been down for three days now.,0.38,3,false,true,WIFI_OUTAGE_LIBRARY_27,0.25,true,30
CMP-E65B3A1C,2026-03-28 05:27:02,Email,ECE,Academic,Attendance,teacher not coming but taking attendance online??,0.38,2,false,true,FACULTY_ATTENDANCE_223,0.01,false,33
CMP-735CAE36,2026-03-28 06:03:40,Email,Common,Hostel,Food Hygiene,I got food poisoning after eating dinner yesterday.,0.16,5,false,true,MESS_FOOD_POISONING_125,0.27,false,24
CMP-1368365A,2026-03-28 06:11:55,App,CSE,Placement,Scheduling,HR round postponed without notice,0.32,5,true,true,PLACEMENT_INTERVIEW_CLASH_96,0.1,false,15
CMP-04AAB78E,2026-03-28 06:53:42,Anonymous Report,Common,Academic,Exams,syllabus for exams not declared yet,0.2,5,false,true,EXAM_SCHEDULE_ISSUE_225,0.11,false,12
CMP-E7610A18,2026-03-28 07:22:07,Form,CSE,Academic,Attendance,my tteendance was marked absent even though i was present.,0.2,3,true,false,FACULTY_ATTENDANCE_223,0.26,false,
CMP-998D1A15,2026-03-28 08:38:37,App,ME,Academic,Exams,The CS101 final exam schedule conflicts with the MA201 exam.,0.1,5,true,true,EXAM_SCHEDULE_ISSUE_225,0.14,false,7
CMP-047D6D94,2026-03-28 08:44:56,Form,MBA,Academic,Attendance,attendance issue in DBMS class,0.36,3,false,true,FACULTY_ATTENDANCE_223,0.1,false,13
CMP-965584FD,2026-03-28 11:00:21,Anonymous Report,EEE,Placement,Scheduling,Interview slots are overlapping for multiple companies.,0.29,5,false,true,PLACEMENT_INTERVIEW_CLASH_96,0.22,false,14
CMP-578838CB,2026-03-28 11:16:54,WhatsApp,CSE,Hostel,Water,There is no hot water in Block B hostels since yesterday.,0.32,4,false,false,HOSTEL_WATER_ISSUE_2,0.21,false,
CMP-65A91ADE,2026-03-28 11:29:26,Anonymous Report,CSE,Hostel,Food Hygiene,food qulity in thee mess has degraded significantly.,0.24,5,true,true,MESS_FOOD_POISONING_125,0.18,false,19
CMP-E7785913,2026-03-28 11:54:59,Email,CSE,Academic,Exams,mid seem dtes are clashing with technical fest,0.15,5,false,false,EXAM_SCHEDULE_ISSUE_225,0.06,false,
CMP-769F2437,2026-03-28 11:56:08,Anonymous Report,CSE,Academic,Attendance,Prof hasn't shown up for classes this whole week.,0.25,2,false,true,FACULTY_ATTENDANCE_223,0.14,false,23
CMP-5C66C951,2026-03-28 13:35:57,Form,CSE,Infrastructure,Network,librry neetwork outage since morning,0.23,3,false,true,WIFI_OUTAGE_LIBRARY_27,0.15,false,4
CMP-FF99DA00,2026-03-28 14:28:45,Form,CSE,Academic,Exams,syllabus for exams not declared yet,0.25,5,false,true,EXAM_SCHEDULE_ISSUE_225,0.03,true,42
CMP-F43A3EC4,2026-03-28 14:35:45,Email,ME,Academic,Attendance,Prof hasn't shown up for classes this whole week.,0.29,3,false,false,FACULTY_ATTENDANCE_223,0.02,true,
